Stock Name,timestamp,Actual Close,Predicted Close
Biogen Inc,2019-10-11,223.21,226.2491455078125
Biogen Inc,2019-10-14,225.76,225.1857452392578
Biogen Inc,2019-10-15,226.06,224.1576385498047
Biogen Inc,2019-10-16,227.72,222.6943359375
Biogen Inc,2019-10-17,225.6,222.61325073242188
Biogen Inc,2019-10-18,220.06,225.2125701904297
Biogen Inc,2019-10-21,223.51,227.77114868164062
Biogen Inc,2019-10-22,281.87,231.4275665283203
Biogen Inc,2019-10-23,278.82,235.13626098632812
Biogen Inc,2019-10-24,285.68,238.37318420410156
Biogen Inc,2019-10-25,288.04,238.1143798828125
Biogen Inc,2019-10-28,295.54,238.90614318847656
Biogen Inc,2019-10-29,297.5,239.6046142578125
Biogen Inc,2019-10-30,299.89,241.10060119628906
Biogen Inc,2019-10-31,298.71,240.41213989257812
Biogen Inc,2019-11-01,299.2,239.52932739257812
Biogen Inc,2019-11-04,293.43,240.64242553710938
Biogen Inc,2019-11-05,292.18,242.36029052734375
Biogen Inc,2019-11-06,289.0,241.41883850097656
Biogen Inc,2019-11-07,286.87,239.89320373535156
Biogen Inc,2019-11-08,293.25,236.32606506347656
Biogen Inc,2019-11-11,294.14,233.88568115234375
Biogen Inc,2019-11-12,291.4,234.34019470214844
Biogen Inc,2019-11-13,281.89,232.8076171875
Biogen Inc,2019-11-14,275.15,228.46249389648438
Biogen Inc,2019-11-15,282.27,225.9649200439453
Biogen Inc,2019-11-18,282.62,226.1161651611328
Biogen Inc,2019-11-19,285.43,228.35708618164062
Biogen Inc,2019-11-20,285.4,227.82261657714844
Biogen Inc,2019-11-21,286.58,226.5664520263672
Biogen Inc,2019-08-29,220.16,222.18264770507812
Biogen Inc,2019-08-30,219.75,227.45071411132812
Biogen Inc,2019-09-03,217.44,231.7865753173828
Biogen Inc,2019-09-04,219.29,233.86009216308594
Biogen Inc,2019-09-05,223.96,239.83839416503906
Biogen Inc,2019-09-06,224.57,242.67996215820312
Biogen Inc,2019-09-09,230.0,241.26893615722656
Biogen Inc,2019-09-10,233.0,239.4691162109375
Biogen Inc,2019-09-11,235.96,238.13597106933594
Biogen Inc,2019-09-12,232.31,239.92153930664062
Biogen Inc,2019-09-13,236.63,239.83883666992188
Biogen Inc,2019-09-16,236.12,241.79449462890625
Biogen Inc,2019-09-17,238.7,242.9951629638672
Biogen Inc,2019-09-18,235.17,239.60018920898438
Biogen Inc,2019-09-19,235.62,239.20486450195312
Biogen Inc,2019-09-20,238.79,238.78253173828125
Biogen Inc,2019-09-23,239.96,238.76840209960938
Biogen Inc,2019-09-24,236.2,237.67568969726562
Biogen Inc,2019-09-25,235.9,234.39605712890625
Biogen Inc,2019-09-26,230.22,233.33811950683594
Biogen Inc,2019-09-27,230.22,230.410888671875
Biogen Inc,2019-09-30,232.82,228.73739624023438
Biogen Inc,2019-10-01,227.2,230.3870849609375
Biogen Inc,2019-10-02,221.26,234.20008850097656
Biogen Inc,2019-10-03,222.5,234.40753173828125
Biogen Inc,2019-10-04,224.0,234.19473266601562
Biogen Inc,2019-10-07,226.99,233.56912231445312
Biogen Inc,2019-10-08,221.94,230.1000518798828
Biogen Inc,2019-10-09,222.13,226.5178985595703
Biogen Inc,2019-10-10,223.0,223.4329071044922
Biogen Inc,2019-07-18,232.23,238.0963592529297
Biogen Inc,2019-07-19,231.27,235.56460571289062
Biogen Inc,2019-07-22,232.48,233.07672119140625
Biogen Inc,2019-07-23,243.88,233.02322387695312
Biogen Inc,2019-07-24,241.24,234.44683837890625
Biogen Inc,2019-07-25,238.21,235.936279296875
Biogen Inc,2019-07-26,238.21,237.27435302734375
Biogen Inc,2019-07-29,237.11,238.30624389648438
Biogen Inc,2019-07-30,241.51,237.21983337402344
Biogen Inc,2019-07-31,237.82,237.57525634765625
Biogen Inc,2019-08-01,243.06,239.0021514892578
Biogen Inc,2019-08-02,242.27,240.44627380371094
Biogen Inc,2019-08-05,235.21,241.6396942138672
Biogen Inc,2019-08-06,240.17,243.9938507080078
Biogen Inc,2019-08-07,237.58,244.2858123779297
Biogen Inc,2019-08-08,238.23,245.51651000976562
Biogen Inc,2019-08-09,235.8,245.65399169921875
Biogen Inc,2019-08-12,230.96,245.99285888671875
Biogen Inc,2019-08-13,233.23,243.698486328125
Biogen Inc,2019-08-14,226.72,242.2299041748047
Biogen Inc,2019-08-15,227.63,242.3109588623047
Biogen Inc,2019-08-16,231.68,243.6885223388672
Biogen Inc,2019-08-19,235.72,243.02740478515625
Biogen Inc,2019-08-20,231.28,240.36550903320312
Biogen Inc,2019-08-21,233.18,239.8068389892578
Biogen Inc,2019-08-22,232.06,239.62417602539062
Biogen Inc,2019-08-23,225.85,239.14788818359375
Biogen Inc,2019-08-26,223.76,238.70176696777344
Biogen Inc,2019-08-27,220.79,239.45022583007812
Biogen Inc,2019-08-28,221.07,239.41159057617188
