Stock Name,timestamp,Actual Close,Predicted Close
Booking Holdings Inc,2019-11-13,1859.09,2243.5869140625
Booking Holdings Inc,2019-11-14,1865.55,2242.10595703125
Booking Holdings Inc,2019-11-15,1848.8199,2239.848388671875
Booking Holdings Inc,2019-11-18,1838.03,2237.109130859375
Booking Holdings Inc,2019-11-19,1845.3,2233.965576171875
Booking Holdings Inc,2019-11-20,1851.8199,2230.41552734375
Booking Holdings Inc,2019-11-21,1866.95,2226.46142578125
