Stock Name,timestamp,Actual Close,Predicted Close
Celgene Corp,2019-10-10,99.81,99.2806167602539
Celgene Corp,2019-10-11,100.57,98.395263671875
Celgene Corp,2019-10-14,100.39,97.4644775390625
Celgene Corp,2019-10-15,100.95,96.8713150024414
Celgene Corp,2019-10-16,100.97,96.72511291503906
Celgene Corp,2019-10-17,101.8,96.8558578491211
Celgene Corp,2019-10-18,102.95,97.25238037109375
Celgene Corp,2019-10-21,103.4,97.36829376220703
Celgene Corp,2019-10-22,104.7,97.27310943603516
Celgene Corp,2019-10-23,104.99,97.40756225585938
Celgene Corp,2019-10-24,104.52,97.8924789428711
Celgene Corp,2019-10-25,105.21,98.338623046875
Celgene Corp,2019-10-28,105.7,98.42787170410156
Celgene Corp,2019-10-29,106.3,98.34236145019531
Celgene Corp,2019-10-30,107.17,98.35124206542969
Celgene Corp,2019-10-31,108.03,98.42871856689453
Celgene Corp,2019-11-01,108.53,98.62464141845703
Celgene Corp,2019-11-04,107.8,98.96366882324219
Celgene Corp,2019-11-05,107.69,99.20792388916016
Celgene Corp,2019-11-06,108.24,98.9318618774414
Celgene Corp,2019-11-07,109.0,98.60030364990234
Celgene Corp,2019-11-08,109.54,98.44778442382812
Celgene Corp,2019-11-11,109.57,98.55776977539062
Celgene Corp,2019-11-12,110.0,98.90950012207031
Celgene Corp,2019-11-13,110.41,99.14313507080078
Celgene Corp,2019-11-14,110.02,98.46315002441406
Celgene Corp,2019-11-15,110.02,98.18036651611328
Celgene Corp,2019-11-18,109.32,98.86688995361328
Celgene Corp,2019-11-19,108.13,99.44012451171875
Celgene Corp,2019-11-20,108.24,99.28166961669922
Celgene Corp,2019-08-28,97.49,95.63482666015625
Celgene Corp,2019-08-29,97.11,92.7350082397461
Celgene Corp,2019-08-30,96.8,90.39359283447266
Celgene Corp,2019-09-03,96.86,89.27945709228516
Celgene Corp,2019-09-04,96.97,88.7466049194336
Celgene Corp,2019-09-05,97.51,88.88514709472656
Celgene Corp,2019-09-06,97.15,89.2682876586914
Celgene Corp,2019-09-09,97.07,90.71607971191406
Celgene Corp,2019-09-10,97.65,92.0138931274414
Celgene Corp,2019-09-11,98.41,92.62254333496094
Celgene Corp,2019-09-12,98.63,92.462158203125
Celgene Corp,2019-09-13,98.4,91.73086547851562
Celgene Corp,2019-09-16,98.38,91.8421401977539
Celgene Corp,2019-09-17,98.6,92.58106994628906
Celgene Corp,2019-09-18,98.67,92.52728271484375
Celgene Corp,2019-09-19,98.95,92.62970733642578
Celgene Corp,2019-09-20,99.37,92.97076416015625
Celgene Corp,2019-09-23,99.42,93.89493560791016
Celgene Corp,2019-09-24,98.62,94.37862396240234
Celgene Corp,2019-09-25,98.56,93.8603744506836
Celgene Corp,2019-09-26,98.59,93.41548919677734
Celgene Corp,2019-09-27,98.85,92.54830169677734
Celgene Corp,2019-09-30,99.3,92.25372314453125
Celgene Corp,2019-10-01,99.26,93.10211944580078
Celgene Corp,2019-10-02,97.62,94.06886291503906
Celgene Corp,2019-10-03,98.42,94.53285217285156
Celgene Corp,2019-10-04,99.87,94.8277816772461
Celgene Corp,2019-10-07,99.7,94.92362213134766
Celgene Corp,2019-10-08,98.88,93.94832611083984
Celgene Corp,2019-10-09,99.63,94.85865783691406
Celgene Corp,2019-07-17,90.87,91.73815155029297
Celgene Corp,2019-07-18,90.91,93.5111312866211
Celgene Corp,2019-07-19,90.2,95.16106414794922
Celgene Corp,2019-07-22,89.47,95.71065521240234
Celgene Corp,2019-07-23,89.82,96.02256774902344
Celgene Corp,2019-07-24,89.94,95.74465942382812
Celgene Corp,2019-07-25,92.17,95.72265625
Celgene Corp,2019-07-26,92.76,96.09819793701172
Celgene Corp,2019-07-29,92.99,96.34858703613281
Celgene Corp,2019-07-30,92.61,96.462158203125
Celgene Corp,2019-07-31,91.86,96.8769302368164
Celgene Corp,2019-08-01,93.05,97.1120834350586
Celgene Corp,2019-08-02,93.87,97.49894714355469
Celgene Corp,2019-08-05,92.88,97.89156341552734
Celgene Corp,2019-08-06,93.57,98.46693420410156
Celgene Corp,2019-08-07,93.97,96.12930297851562
Celgene Corp,2019-08-08,95.29,93.8997802734375
Celgene Corp,2019-08-09,95.14,92.55123901367188
Celgene Corp,2019-08-12,94.07,92.16825866699219
Celgene Corp,2019-08-13,94.2,92.35932159423828
Celgene Corp,2019-08-14,92.89,93.14788818359375
Celgene Corp,2019-08-15,93.31,93.92379760742188
Celgene Corp,2019-08-16,94.74,94.50039672851562
Celgene Corp,2019-08-19,95.22,94.38009643554688
Celgene Corp,2019-08-20,95.26,93.8580551147461
Celgene Corp,2019-08-21,95.68,93.7105941772461
Celgene Corp,2019-08-22,95.71,93.66243743896484
Celgene Corp,2019-08-23,93.99,93.09431457519531
Celgene Corp,2019-08-26,97.0,92.40318298339844
Celgene Corp,2019-08-27,96.7,91.960693359375
