Stock Name,timestamp,Actual Close,Predicted Close
Apple Inc,2019-10-11,236.21,221.8574981689453
Apple Inc,2019-10-14,235.87,219.7176055908203
Apple Inc,2019-10-15,235.32,215.16749572753906
Apple Inc,2019-10-16,234.37,209.66232299804688
Apple Inc,2019-10-17,235.28,205.21371459960938
Apple Inc,2019-10-18,236.41,203.26028442382812
Apple Inc,2019-10-21,240.51,203.6629638671875
Apple Inc,2019-10-22,239.96,205.52784729003906
Apple Inc,2019-10-23,243.18,208.08326721191406
Apple Inc,2019-10-24,243.58,211.49208068847656
Apple Inc,2019-10-25,246.58,214.85743713378906
Apple Inc,2019-10-28,249.05,216.62747192382812
Apple Inc,2019-10-29,243.29,216.8844451904297
Apple Inc,2019-10-30,243.26,216.368408203125
Apple Inc,2019-10-31,248.76,215.98452758789062
Apple Inc,2019-11-01,255.82,215.69744873046875
Apple Inc,2019-11-04,257.5,214.98655700683594
Apple Inc,2019-11-05,257.13,214.14364624023438
Apple Inc,2019-11-06,257.24,213.31976318359375
Apple Inc,2019-11-07,259.43,213.207275390625
Apple Inc,2019-11-08,260.14,213.60745239257812
Apple Inc,2019-11-11,262.2,214.0263214111328
Apple Inc,2019-11-12,261.96,215.04312133789062
Apple Inc,2019-11-13,264.47,216.55784606933594
Apple Inc,2019-11-14,262.64,217.19198608398438
Apple Inc,2019-11-15,265.76,217.0785675048828
Apple Inc,2019-11-18,267.1,217.56565856933594
Apple Inc,2019-11-19,266.29,218.7410430908203
Apple Inc,2019-11-20,263.19,219.68124389648438
Apple Inc,2019-11-21,262.13,220.45640563964844
Apple Inc,2019-08-29,209.01,201.9429931640625
Apple Inc,2019-08-30,208.74,201.83883666992188
Apple Inc,2019-09-03,205.7,201.72177124023438
Apple Inc,2019-09-04,209.19,202.2579803466797
Apple Inc,2019-09-05,213.28,203.53433227539062
Apple Inc,2019-09-06,213.26,204.89794921875
Apple Inc,2019-09-09,214.17,205.50738525390625
Apple Inc,2019-09-10,216.7,205.50355529785156
Apple Inc,2019-09-11,223.59,205.56472778320312
Apple Inc,2019-09-12,223.09,205.61997985839844
Apple Inc,2019-09-13,218.75,206.43324279785156
Apple Inc,2019-09-16,219.9,206.77218627929688
Apple Inc,2019-09-17,220.7,205.667724609375
Apple Inc,2019-09-18,222.77,201.91622924804688
Apple Inc,2019-09-19,220.96,197.87721252441406
Apple Inc,2019-09-20,217.73,195.43142700195312
Apple Inc,2019-09-23,218.72,195.64463806152344
Apple Inc,2019-09-24,217.68,197.1344757080078
Apple Inc,2019-09-25,221.03,198.5009765625
Apple Inc,2019-09-26,219.89,200.717041015625
Apple Inc,2019-09-27,218.82,202.03347778320312
Apple Inc,2019-09-30,223.97,201.89056396484375
Apple Inc,2019-10-01,224.59,201.71792602539062
Apple Inc,2019-10-02,218.96,202.62942504882812
Apple Inc,2019-10-03,220.82,204.17677307128906
Apple Inc,2019-10-04,227.01,206.02630615234375
Apple Inc,2019-10-07,227.06,207.53639221191406
Apple Inc,2019-10-08,224.4,206.55267333984375
Apple Inc,2019-10-09,227.03,204.76345825195312
Apple Inc,2019-10-10,230.09,202.93896484375
Apple Inc,2019-07-18,205.66,199.16555786132812
Apple Inc,2019-07-19,202.59,194.5936279296875
Apple Inc,2019-07-22,207.22,188.82315063476562
Apple Inc,2019-07-23,208.84,185.11082458496094
Apple Inc,2019-07-24,208.67,184.3943634033203
Apple Inc,2019-07-25,207.02,186.08370971679688
Apple Inc,2019-07-26,207.74,188.37216186523438
Apple Inc,2019-07-29,209.68,190.05140686035156
Apple Inc,2019-07-30,208.78,190.51971435546875
Apple Inc,2019-07-31,213.04,190.3885955810547
Apple Inc,2019-08-01,208.43,191.00575256347656
Apple Inc,2019-08-02,204.02,191.9332275390625
Apple Inc,2019-08-05,193.34,193.01673889160156
Apple Inc,2019-08-06,197.0,193.7392578125
Apple Inc,2019-08-07,199.04,193.99000549316406
Apple Inc,2019-08-08,203.43,193.3141632080078
Apple Inc,2019-08-09,200.99,193.183349609375
Apple Inc,2019-08-12,200.48,193.60797119140625
Apple Inc,2019-08-13,208.97,193.8304443359375
Apple Inc,2019-08-14,202.75,194.5701141357422
Apple Inc,2019-08-15,201.74,195.78286743164062
Apple Inc,2019-08-16,206.5,197.29136657714844
Apple Inc,2019-08-19,210.35,198.495361328125
Apple Inc,2019-08-20,210.36,198.2350311279297
Apple Inc,2019-08-21,212.64,197.45469665527344
Apple Inc,2019-08-22,212.46,197.1919708251953
Apple Inc,2019-08-23,202.64,197.07916259765625
Apple Inc,2019-08-26,206.49,197.34988403320312
Apple Inc,2019-08-27,204.16,198.20375061035156
Apple Inc,2019-08-28,205.53,198.99891662597656
