Stock Name,timestamp,Actual Close,Predicted Close
Costco Wholesale Corp,2019-10-11,297.6,305.3761291503906
Costco Wholesale Corp,2019-10-14,297.52,305.9540100097656
Costco Wholesale Corp,2019-10-15,298.39,305.666748046875
Costco Wholesale Corp,2019-10-16,298.78,304.4532470703125
Costco Wholesale Corp,2019-10-17,302.4,303.81402587890625
Costco Wholesale Corp,2019-10-18,302.86,304.2141418457031
Costco Wholesale Corp,2019-10-21,301.08,306.5050964355469
Costco Wholesale Corp,2019-10-22,299.97,308.55902099609375
Costco Wholesale Corp,2019-10-23,297.32,309.1182556152344
Costco Wholesale Corp,2019-10-24,297.05,307.3321838378906
Costco Wholesale Corp,2019-10-25,296.5,304.43115234375
Costco Wholesale Corp,2019-10-28,298.94,302.30279541015625
Costco Wholesale Corp,2019-10-29,295.86,301.0450744628906
Costco Wholesale Corp,2019-10-30,299.84,301.1270751953125
Costco Wholesale Corp,2019-10-31,297.11,302.2508544921875
Costco Wholesale Corp,2019-11-01,296.09,302.74627685546875
Costco Wholesale Corp,2019-11-04,296.82,302.0924987792969
Costco Wholesale Corp,2019-11-05,299.18,301.04168701171875
Costco Wholesale Corp,2019-11-06,301.57,300.24127197265625
Costco Wholesale Corp,2019-11-07,305.21,300.0076904296875
Costco Wholesale Corp,2019-11-08,302.62,300.14239501953125
Costco Wholesale Corp,2019-11-11,300.84,299.9470520019531
Costco Wholesale Corp,2019-11-12,300.5,299.8125915527344
Costco Wholesale Corp,2019-11-13,302.9,299.05999755859375
Costco Wholesale Corp,2019-11-14,304.59,298.1678161621094
Costco Wholesale Corp,2019-11-15,303.66,298.21307373046875
Costco Wholesale Corp,2019-11-18,304.54,299.5045471191406
Costco Wholesale Corp,2019-11-19,302.24,301.52313232421875
Costco Wholesale Corp,2019-11-20,300.57,302.9832763671875
Costco Wholesale Corp,2019-11-21,301.22,304.3712158203125
Costco Wholesale Corp,2019-08-29,296.57,276.352783203125
Costco Wholesale Corp,2019-08-30,294.76,278.9757080078125
Costco Wholesale Corp,2019-09-03,292.05,278.7821960449219
Costco Wholesale Corp,2019-09-04,296.12,276.29010009765625
Costco Wholesale Corp,2019-09-05,296.97,273.1738586425781
Costco Wholesale Corp,2019-09-06,303.76,271.07720947265625
Costco Wholesale Corp,2019-09-09,299.0,270.55035400390625
Costco Wholesale Corp,2019-09-10,297.0,271.49798583984375
Costco Wholesale Corp,2019-09-11,290.69,272.9924011230469
Costco Wholesale Corp,2019-09-12,289.89,274.103515625
Costco Wholesale Corp,2019-09-13,291.9,273.9413146972656
Costco Wholesale Corp,2019-09-16,288.69,272.558837890625
Costco Wholesale Corp,2019-09-17,291.41,270.4615783691406
Costco Wholesale Corp,2019-09-18,292.43,267.54534912109375
Costco Wholesale Corp,2019-09-19,287.83,265.0509338378906
Costco Wholesale Corp,2019-09-20,286.36,264.4765319824219
Costco Wholesale Corp,2019-09-23,287.57,265.90252685546875
Costco Wholesale Corp,2019-09-24,287.91,268.1078186035156
Costco Wholesale Corp,2019-09-25,288.51,269.4595642089844
Costco Wholesale Corp,2019-09-26,288.26,270.0204772949219
Costco Wholesale Corp,2019-09-27,285.95,269.03643798828125
Costco Wholesale Corp,2019-09-30,288.11,267.3111877441406
Costco Wholesale Corp,2019-10-01,283.93,266.1231384277344
Costco Wholesale Corp,2019-10-02,285.11,266.1948547363281
Costco Wholesale Corp,2019-10-03,289.0,266.9205627441406
Costco Wholesale Corp,2019-10-04,291.67,267.94384765625
Costco Wholesale Corp,2019-10-07,293.41,269.419921875
Costco Wholesale Corp,2019-10-08,291.89,270.2264099121094
Costco Wholesale Corp,2019-10-09,296.9,270.54229736328125
Costco Wholesale Corp,2019-10-10,297.14,272.51019287109375
Costco Wholesale Corp,2019-07-18,282.91,280.82257080078125
Costco Wholesale Corp,2019-07-19,281.51,274.50665283203125
Costco Wholesale Corp,2019-07-22,280.17,264.9371032714844
Costco Wholesale Corp,2019-07-23,280.1,257.32318115234375
Costco Wholesale Corp,2019-07-24,280.83,254.1947784423828
Costco Wholesale Corp,2019-07-25,279.8,255.34320068359375
Costco Wholesale Corp,2019-07-26,281.37,258.7580871582031
Costco Wholesale Corp,2019-07-29,280.13,262.61578369140625
Costco Wholesale Corp,2019-07-30,279.5,265.4422607421875
Costco Wholesale Corp,2019-07-31,275.63,266.8228759765625
Costco Wholesale Corp,2019-08-01,274.57,267.088623046875
Costco Wholesale Corp,2019-08-02,272.5,266.7635498046875
Costco Wholesale Corp,2019-08-05,265.1,266.86053466796875
Costco Wholesale Corp,2019-08-06,269.31,267.0982360839844
Costco Wholesale Corp,2019-08-07,274.3,267.3151550292969
Costco Wholesale Corp,2019-08-08,274.8,267.3223876953125
Costco Wholesale Corp,2019-08-09,273.94,266.7956237792969
Costco Wholesale Corp,2019-08-12,271.31,266.2506103515625
Costco Wholesale Corp,2019-08-13,276.26,265.76031494140625
Costco Wholesale Corp,2019-08-14,268.15,265.3383483886719
Costco Wholesale Corp,2019-08-15,271.52,265.4658203125
Costco Wholesale Corp,2019-08-16,274.1,266.7709655761719
Costco Wholesale Corp,2019-08-19,275.61,268.483642578125
Costco Wholesale Corp,2019-08-20,272.97,270.0340881347656
Costco Wholesale Corp,2019-08-21,275.68,271.0976867675781
Costco Wholesale Corp,2019-08-22,279.92,271.8372802734375
Costco Wholesale Corp,2019-08-23,274.01,273.26947021484375
Costco Wholesale Corp,2019-08-26,278.46,275.5921936035156
Costco Wholesale Corp,2019-08-27,292.38,278.094482421875
Costco Wholesale Corp,2019-08-28,294.49,279.8811950683594
