timestamp,open,high,low,close,volume
2019-11-08,35.2100,35.2400,33.7100,34.1700,3742132
2019-11-07,35.8200,35.8500,34.7000,34.9300,2879836
2019-11-06,35.7500,35.8600,34.8500,35.0500,3208540
2019-11-05,35.0000,35.9500,34.9200,35.7500,2330219
2019-11-04,34.1000,35.2400,34.1000,34.9300,6811300
2019-11-01,33.5500,33.8600,32.9900,33.7900,5251700
2019-10-31,32.4300,33.0900,32.1200,32.9900,6427300
2019-10-30,31.6200,32.3600,31.4600,32.3200,4030300
2019-10-29,31.2900,31.6600,30.8900,31.5400,2370400
2019-10-28,31.1100,31.7800,30.9800,31.3800,2828500
2019-10-25,30.3600,31.1400,30.2400,30.8200,3331500
2019-10-24,30.3700,30.7800,29.8300,30.6000,3150600
2019-10-23,30.3400,31.0700,30.1500,30.2900,3007200
2019-10-22,30.4000,30.9400,30.3400,30.6700,3526400
2019-10-21,29.5900,30.7900,29.5100,30.2800,3178100
2019-10-18,30.4200,30.8800,29.3600,29.3800,5005000
2019-10-17,31.2000,31.3200,30.3200,30.4200,2564400
2019-10-16,30.7700,30.9900,30.4200,30.8400,3646700
2019-10-15,30.7200,31.4300,30.5100,30.8600,2134200
2019-10-14,30.7300,31.1100,30.4500,30.5400,2362600
2019-10-11,30.4700,31.3700,30.2000,30.5800,5312600
2019-10-10,29.0100,29.6300,29.0000,29.3800,5421900
2019-10-09,29.3100,29.4500,28.8300,29.0300,3547400
2019-10-08,29.5100,29.5500,28.5800,28.8500,6160800
2019-10-07,30.0900,30.8000,29.4500,29.9800,5839200
2019-10-04,30.8000,31.2000,30.0300,30.3500,4251000
2019-10-03,30.2600,31.0700,29.9600,30.8000,5994100
2019-10-02,29.7300,30.4600,29.5800,29.9400,15701100
2019-10-01,29.5700,30.1300,29.4100,29.8400,5795100
2019-09-30,29.3800,29.7900,28.9800,29.2900,7583400
2019-09-27,29.3300,30.7000,28.5500,29.0200,32913100
2019-09-26,30.8900,31.2500,29.6500,29.8100,11287100
2019-09-25,31.5000,32.2100,31.2400,32.1500,3636700
2019-09-24,32.1200,32.5000,31.6300,31.7500,4512000
2019-09-23,32.9900,33.0000,31.8900,32.0400,4196600
2019-09-20,33.3200,33.6400,32.8200,33.0800,5073200
2019-09-19,34.0200,34.3900,33.1000,33.2000,5420500
2019-09-18,35.2000,35.5000,33.7700,34.0300,4094300
2019-09-17,35.5000,35.5000,34.9200,35.2400,3316600
2019-09-16,34.9300,35.6600,34.9200,35.6300,2605400
2019-09-13,35.4600,36.1300,35.3200,36.0100,3453800
2019-09-12,36.4100,36.4100,34.7600,34.8300,4971500
2019-09-11,34.4100,36.6000,34.1200,36.1200,7223800
2019-09-10,34.2000,35.4700,33.5500,34.1700,9638900
2019-09-09,34.7500,35.1700,34.3500,35.1100,4763800
2019-09-06,34.2000,35.1500,33.8800,34.9300,4623800
2019-09-05,33.1100,34.8500,33.1100,34.1000,6191200
2019-09-04,32.7700,33.3300,32.3500,32.8700,6412100
2019-09-03,32.2700,32.2700,31.3600,31.5800,5091900
2019-08-30,32.1900,32.7400,31.9800,32.3800,5355400
2019-08-29,32.2100,32.3200,31.7500,31.8700,5245800
2019-08-28,31.3800,31.9900,31.0100,31.6800,2908100
2019-08-27,31.8800,32.1200,31.1800,31.3900,3794600
2019-08-26,32.5300,32.8100,31.8400,31.8600,3467000
2019-08-23,33.0300,33.3600,31.9300,32.1400,3708000
2019-08-22,34.5000,34.6000,32.9600,33.3200,3242200
2019-08-21,35.6600,35.7000,34.6200,34.7000,2158500
2019-08-20,34.7900,35.6000,34.7900,35.2600,2659500
2019-08-19,34.4800,35.3700,34.3800,35.3000,4894200
2019-08-16,33.1700,33.7800,32.8000,33.5300,2853800
2019-08-15,32.5100,32.9000,31.8400,32.3600,2257900
2019-08-14,32.8300,32.8300,31.6400,32.1300,3742200
2019-08-13,32.7800,34.2000,32.1400,33.4400,3581300
2019-08-12,33.2500,33.3400,32.7300,32.7400,4947300
2019-08-09,34.4900,34.6200,33.7100,33.9300,1654800
2019-08-08,34.5000,35.0000,34.0900,34.9900,2299800
2019-08-07,33.3300,34.3000,32.8700,34.1500,2830900
2019-08-06,34.1500,34.7700,33.9200,33.9900,3559500
2019-08-05,34.6700,35.0100,32.7200,33.5000,8965400
2019-08-02,36.9100,37.0500,35.8500,36.4400,3562700
2019-08-01,38.9815,39.8700,37.0500,37.2900,4450400
2019-07-31,39.1500,39.3700,38.3500,38.9800,2541400
2019-07-30,38.9300,39.3000,38.6300,39.2100,2064600
2019-07-29,39.1100,39.5000,38.5300,39.3300,1691600
2019-07-26,40.4900,40.5300,38.9900,39.1900,4050000
2019-07-25,40.2700,40.7300,39.9100,40.3300,3035900
2019-07-24,40.5000,40.7500,39.9500,40.2800,3194400
2019-07-23,38.6900,40.9100,38.6900,40.7600,6605400
2019-07-22,38.0600,38.6400,38.0002,38.5600,2588300
2019-07-19,38.2500,38.9500,37.9700,38.1600,3270000
2019-07-18,37.6900,38.0400,37.3300,38.0100,2224400
2019-07-17,37.3900,38.9600,37.2600,37.6000,3487200
2019-07-16,37.4700,37.4711,36.8400,36.8600,1627300
2019-07-15,37.5500,37.6300,36.9600,37.3500,2339300
2019-07-12,37.7100,37.8500,37.0400,37.2500,1877200
2019-07-11,37.9600,38.1009,37.2100,37.3900,1610800
2019-07-10,38.4600,38.8800,37.7900,37.9600,2547000
2019-07-09,36.6800,37.9700,36.5300,37.9400,3228200
2019-07-08,38.0400,38.1400,36.7400,36.8000,2826600
2019-07-05,38.2000,38.6700,38.0500,38.5700,1528000
2019-07-03,38.9600,39.0100,38.1700,38.6900,1687000
2019-07-02,38.4300,39.3000,38.3200,38.8800,3248500
2019-07-01,38.5800,39.6880,38.3000,38.6600,6679600
2019-06-28,37.3900,37.3900,36.5700,36.9100,3177600
2019-06-27,37.0100,37.5100,36.7700,37.1100,3521000
2019-06-26,35.5800,37.0000,35.5196,36.7900,4687900
2019-06-25,36.2200,36.3700,34.7200,35.0000,3039400
2019-06-24,36.0500,36.5300,35.8300,36.4300,3166300
2019-06-21,36.0500,36.5900,36.0000,36.0500,4087800
2019-06-20,37.5200,38.1100,36.4500,36.4800,4793700
2019-06-19,36.3000,36.8900,35.9600,36.6300,3952400
2019-06-18,34.1900,36.0700,34.1800,35.9900,6818700
2019-06-17,33.8000,34.2000,33.4500,33.8600,3129000
2019-06-14,34.1700,34.3000,33.2500,33.4700,4854800
2019-06-13,35.2800,35.6800,34.3400,34.5400,3191400
2019-06-12,35.2200,35.5000,34.6350,35.2000,3843100
2019-06-11,35.9000,36.8000,35.5500,36.1900,5026600
2019-06-10,34.4200,35.7400,34.1300,35.1000,4791400
2019-06-07,33.7200,34.2500,33.5100,33.9500,3379300
2019-06-06,33.5800,34.0000,33.3850,33.5800,2619800
2019-06-05,35.2100,35.3590,33.0500,33.7300,4949400
2019-06-04,33.9713,35.0100,33.7500,34.8700,3409700
2019-06-03,34.4900,34.7600,33.6600,33.9600,4113600
2019-05-31,34.0900,34.8250,33.9880,34.5600,2852900
2019-05-30,33.7900,34.9000,33.4986,34.6800,3261600
2019-05-29,34.0900,34.2800,33.1700,34.0700,5473500
2019-05-28,35.4100,35.9900,34.3100,34.3600,6759200
2019-05-24,37.0890,37.4600,35.0800,35.1800,4762400
2019-05-23,36.4000,36.6732,34.8700,36.4600,8974700
2019-05-22,37.6000,38.3700,37.3400,37.6600,6626300
2019-05-21,36.5000,38.7200,36.2000,37.8900,7611500
